TLR113,BARDO POND AND YO LA TENGO,Parallelogram a la carte: Bardo Pond and Yo La Tengo (matchbook packaging),Redeye / Three Lobed Recordings,Rock-Pop,,711574790210,LP, $26.60 ,Jul-17
TE102,TIGERS JAW,Sprit Desire - 7,Redeye / Tiny Engines,Rock-Pop,,633757243477,"7""", $8.49 ,Aug-09
FN564,"FEATURES, THE",X-Features,SD / Flying Nun,Rock-Pop,,942190363254,LP, $16.00 ,Nov-16
04297-8243-2,C418,Minecraft Volume Alpha,SD / Ghostly Int'l,Electronic,,804297824321,CD, $12.00 ,Aug-15
56605-1468-2,A PLACE TO BURY STRANGERS,Pinned (Brainwashing Machine Edition - ltd),SD / Dead Oceans,Rock-Pop,INDIE ONLY,656605146829,CDx2, $12.00 ,Apr-18
44553-0608-5,"ORWELLS, THE",Remember When,Redeye / Autumn Tone Records,Rock-Pop,,844553060858,CD, $12.96 ,May-13
BTV056,UNWED SAILOR,The Marionette and The Music Box ,Redeye / Burnt Toast Vinyl,Rock-Pop,,634457175617,LP, $11.98 ,IMMEDIATE
THRILL459C,"SEA AND CAKE, THE",Any Day (Clear Vinyl),Thrill Jockey,Rock-Pop,INDIE ONLY,790377459111,LP, $18.67 ,May-18
THRILL460,"BODY, THE","I Have Fought Against It, But I Can't Any Longer",Thrill Jockey,Metal,,790377046014,LPx2, $22.25 ,May-18
YEP2592,"STRAY BIRDS, THE",Let It Pass,Yep Roc Records,Folk,,634457259218,LP, $18.58 ,CANCELLED
DG051,WAXAHATCHEE,American Weekend,Redeye / Don Giovanni,Rock-Pop,,616822103715,LP, $15.20 ,IMMEDIATE
23339-0007-2,"TAMBLYN, IAN",Through The Years ['76 - '92],North Track Records,Folk,,623339000727,CD, $11.50 ,IMMEDIATE
23339-1233-2,BRAIN SIZE 61,National Pinecone,Disques Milagro,Punk / Rock,,623339123327,CD, $11.00 ,Sep-07
23339-1632-2,HTRK,"Work (Work, work)",SD / Ghostly Int'l,Electronic,,623339163224,CD, $12.00 ,IMMEDIATE
23339-1309-1,SHOTGUN JIMMIE,Still Jimmie,You've Changed Records,Rock-Pop,,623339130912,LP, $12.24 ,Mar-09
23339-1348-2,"EVANS, KELLYLEE",The Good Girl,Enliven! Meida,Soul / Rock-Pop,Canadian: Toronto,623339134828,CD, $11.50 ,Feb-10
23339-1358-2,MUSKOX,5 Pieces,Standard Form,Rock-Pop / Jazz,Canadian: Toronto,623339135825,CD, $12.33 ,Oct-09
23339-1367-2,MICROBUNNY,49 Swans,Static Clang,Electronic,Canadian: Burlington,623339136723,CD, $11.00 ,Jul-10
23339-1369-2,FINEST KIND,Heart's Delight,Fallen Angle Music,Folk,Canadian: Ottawa,623339136921,CD, $11.50 ,IMMEDIATE
23339-1501-2,BEXAR BEXAR,Tropism,SD / Western Vinyl,Rock-Pop,,623339150125,CD, $12.00 ,Jul-07
23339-1502-2,SIX TWILIGHTS,Six Twilights,SD / Western Vinyl,Rock-Pop,,623339150224,CD+DVD, $12.00 ,Oct-07
23339-1541-2,"DUNN, BRIAN",TVs and Radios,Cosmic Dave's,Rock-Pop,,623339154123,CD, $11.00 ,Jul-12
23339-1601-2,I LOVE YOU,Bell Ord Forrest,SD / Joyful Noise,Rock-Pop,,623339160124,CD, $12.00 ,IMMEDIATE
23339-1635-2,VARIOUS ARTISTS,Horizon Line/Ghostly By Night,SD / Ghostly Int'l,Electronic,,623339163521,CD, $12.00 ,IMMEDIATE
23339-3072-2,TAGADA JONES,Le feu aux poudres,Indica,Francophone: Rock-Pop,,623339307222,CD, $11.99 ,Aug-06
23339-3004-2,FREEWORM,Vegetation=Fuel,Indica,Electronic,,623339300421,CD, $11.00 ,Oct-00
23339-2102-2,"KIRKPATRICK, JOHN",With Coat Tails Flying,Redeye / Fledg'ling Records,Folk,,623339210225,CD, $12.96 ,8-Nov-17
23339-2103-2,SURGEON,Hello Oslo,Redeye / Ariwa Sounds,Jazz,,623339210324,CD, $11.96 ,1-Jan-93
23339-2014-2,"GRYNER, EMM",The Best Of Emm Gryner [bonus disc with first 1000 copies] ,Dead Daisy Records,Rock-Pop,,623339201421,CD, $11.00 ,Oct-12
23339-2008-2,"GRYNER, EMM",Songs Of Love And Death,Dead Daisy Records,Rock-Pop,,623339200820,CD, $11.00 ,Jan-05
23339-2001-2,"GRYNER, EMM","Original Leap Year, The ",Dead Daisy Records,Rock-Pop,,623339200127,CD, $12.24 ,
23339-1800-2,WRONG WORDS,Wrong Words,SD / Trouble In Mind,Rock-Pop,,623339180023,CD, $12.00 ,IMMEDIATE
23339-1750-2,DIEGO & THE DISSIDENTS,Contaminated Waters,SD / Quite Scientific Records,Rock-Pop,,623339175029,CD, $10.00 ,IMMEDIATE
23339-1689-2,"LYNCH, JULIAN",Terra,SD / Underwater Peoples,Rock-Pop,,623339168922,CD, $12.00 ,IMMEDIATE
23339-1801-2,PAPERHEAD,Paperhead,SD / Trouble In Mind,Rock-Pop,,623339180122,CD, $12.00 ,IMMEDIATE
75020-9477-2,MADEMOIZELLE FIZZ,Mademoizelle Fizz Chante Henri Salvador,Goego,Francophone: Rock-Pop,Canadian: Québec,775020947726,CD, $10.50 ,Jun-09
75020-8710-2,"EHRHARDT, JANE",Songs From the Trajectory,P572,Folk,,075020871021,CD, $4.55 ,IMMEDIATE
75020-8005-2,"LEFRANCOIS, GUY",Étrange Mélodie,Les Disques Musivox,Francophone: Rock- Pop,,775020800526,CD, $11.00 ,May-07
75020-7517-2,"GRYNER, EMM",Summer Of High Hopes,Dead Daisy Records,Rock-Pop,,775020751729,CD, $11.00 ,Sep-06
75020-5917-2,"MCLEAN, STUART",A Story-Gram From The Vinyl Café,Vinyl Café,Spoken Word/Comedy,Canadian: Toronto,775020591721,CDx2, $10.00 ,Oct-04
75020-5602-2,"BARMITZVAH BROTHERS, THE",Mr. Bones' Walk-in Closet,weewerk,Rock-Pop,,775020560222,CD, $11.00 ,Jun-04
75020-5329-2,"DOYLE, TERESA",Orra Chan,Bedlam Records,Folk / Roots,,775020532922,CD, $11.50 ,
75020-4731-2,VARIOUS ARTISTS,Midnite Blues Party Vol. 2,Electro-Fi Records,Blues,,775020473126,CD, $11.50 ,
75020-4476-2,"VARIOUS ARTISTS / DARGE, KEB",Keb Darge Presents Funk For The 21st Century [feat. Sharon Jones],Do Right! Music,Funk-Soul,,775020447622,CD, $12.24 ,Apr-06
75020-0761-2,"GRYNER, EMM",Science Fair,Dead Daisy Records,Rock-Pop,,775020076129,CD, $12.24 ,Nov-99
75020-1251-2,VARIOUS ARTISTS,Upside 'N' Down Tight,Electro-Fi Records,Blues,,775020125124,CD, $11.50 ,
40016-3400-6,"ROGERS, ROY",Into The Wild Blue,Redeye / Chops Not Chaps,Rock-Pop,,740016340065,CD, $12.96 ,Jun-15
46834-1038-2,"REED, ELI PAPERBOY & THE TRUE LOVES",Roll with You,Redeye / Q Division,Soul / R&B / Funk,,746834103820,CD, $12.96 ,IMMEDIATE
01237-1279-2,"DELMHORST, KRIS",Songs For A Hurricane,Redeye / Signature Sounds,Folk,,701237127927,CD, $12.96 ,IMMEDIATE
01237-1299-2,"DELMHORST, KRIS",Strange Conversation,Redeye / Signature Sounds,Folk,,701237129921,CD, $12.96 ,IMMEDIATE
77603-0006-2,"HOPKINS, JON",Opalescent,Redeye / Just Music,Electronic,,677603000623,CD, $12.96 ,8-Dec-08
59656-1018-2,HELLA,Hold Your Horse Is,5RC,Rock-Pop,,759656101820,CD, $14.25 ,1-May-09
66017-0239-2,FORT LAUDERDALE,Time Is Of The Essence ,Redeye / Memphis Industries,Rock-Pop,,666017023922,CD, $12.96 ,IMMEDIATE
66017-0605-6,J XAVERRE,Great All Great,Redeye / Memphis Industries,Rock-Pop,,666017060569,CDS, $5.99 ,IMMEDIATE
66017-1906-2,LONDON ELEKTRICITY,Syncopated City,Redeye / Hospital Records,Electronic,,666017190624,CD , $11.98 ,Sep-08
34457-5214-2,"KILBEY, STEVE & MARTIN KENNEDY",Unseen Music/Unheard Words,Redeye / Second Motion,Rock / Crossfile: The Church & All India Radio,,634457521421,CD, $12.96 ,Jan-10
CSN100LE,YUMI ZOUMA,Willowbank (Indie only white vinyl),Redeye / Cascine,Electronic,INDIE ONLY,600246985712,LP, $18.91 ,Oct-17
DG051X,WAXAHATCHEE,American Weekend (WHITE VINYL),Redeye / Don Giovanni,Rock-Pop,,634457769410,LP, $16.09 ,Jul-17
FOF126,KYSON,The Water's Way,Redeye / Friends Of Friends,Electronic,,730003812613,LP, $17.97 ,Sep-13
FOF164,ANENON,Tongue (limited edtion opaque vinyl),Redeye / Friends Of Friends,Electronic,INDIE ONLY,634457850415,LP, $15.93 ,Feb-18
IARC0006,AHLEUCHATISTAS,Arrebato,Redeye / International Anthem Recording Co.,Rock-Pop,,789397779811,LP, $17.97 ,Oct-15
IT12002,MOLLUSC,Mollusc EP,Redeye / It Records,Rock-Pop,,634457873018,"12"" EP", $20.47 ,Jul-18
MEDIC23,BOP,The Amazing Adventures Of One Curious Pixel,Redeye / Med School,Electronic,,5060208840940,LP + CD, $12.96 ,May-11
MI031LP,BROADWAY PROJECT,The Vessel,Redeye / Memphis Industries,Rock-Pop,,666017063416,LP, $19.93 ,IMMEDIATE
MI059LP,ABSENTEE,Schmotime,Redeye / Memphis Industries,Rock-Pop,,5050954122513,LP, $19.93 ,IMMEDIATE
MI0183,COLOURMUSIC,My (Blank) Is Pink,Redeye / Memphis Industries,Rock-Pop,,5060146092418,LP, $19.93 ,May-11
MP275,LADY LAMB,Tender Warriors Club,Redeye / Mom+Pop,Rock-Pop,,858275034813,"12""", $17.95 ,13-Jan-17
NHSCS07,LONDON ELEKTRICITY,Classic Symptoms 7,Redeye / Hospital Records,Electronic,,5060208846072,LP, $6.97 ,Feb-09
NHSS020,MARCUS INTALEX & S.T FILES,Taking Over Me,Redeye / Hospital Records,Electronic,,5060208849660,LP, $10.01 ,Jul-00
NHSS030,VARIOUS ARTISTS,Plastic Surgery 2,Redeye / Hospital Records,Electronic,,666017018812,"12""x4", $24.94 ,Apr-01
NHSS055,LONDON ELEKTRICITY,Billion Dollar Gravy,Redeye / Hospital Records,Electronic,,666017057163,LP, $6.79 ,May-03
NHSS069,VARIOUS ARTISTS,Weapons of Mass Creation,Redeye / Hospital Records,Electronic,,666017082011,"12""x3", $12.96 ,Dec-04
NHSS078,CYANTIFIC,Output,Redeye / Hospital Records,Electronic,,666017095462,LP, $8.94 ,Oct-04
NHSS079,SYNCOPIX,General Hospital,Redeye / Hospital Records,Electronic,,666017095561,LP, $8.94 ,Nov-04
NHSS083,NU:TONE,Three Bags Full,Redeye / Hospital Records,Electronic,,666017101767,LP, $8.94 ,Feb-05
NHSS086,VARIOUS ARTISTS,Weapons Of Mass Creation 2 Sampler,Redeye / Hospital Records,Electronic,,666017107561,LP, $6.79 ,Apr-05
NHSS090,HIGH CONTRAST,When The Lights Go Down,Redeye / Hospital Records,Electronic,,666017111063,LP, $6.79 ,Jun-05
NHSS093,Q-PROJECT,Hello My Name Is Q-Project,Redeye / Hospital Records,Electronic,,666017120263,LP, $8.94 ,Aug-05
NHSS096,LOGISTICS,Release The Pressure,Redeye / Hospital Records,Electronic,,666017125466,LP, $12.96 ,Sep-05
NHSS099,SYNCOPIX,Travellin' Man,Redeye / Hospital Records,Electronic,,666017129068,LP, $8.94 ,May-05
NHSS122,NU:TONE FEATURING TALC,Back Of Beyond,Redeye / Hospital Records,Electronic,,666017164311,LP, $12.96 ,Jun-07
NHSS125,HIGH CONTRAST,In-A-Gadda-Da-Vida,Redeye / Hospital Records,Electronic,,666017169767,LP, $6.97 ,Sep-07
NHSS195,HIGH CONTRAST FEATURING TI�STO & UNDERWORLD,The First Note Is Silent,Redeye / Hospital Records,Electronic,,5060208841725,LP, $6.97 ,Oct-11
NHSS205,LOGISTICS,We Are One,Redeye / Hospital Records,Electronic,,5060208842562,LP, $6.97 ,Dec-12
NHSS207,CAMO & KROOKED,Between The Lines,Redeye / Hospital Records,Electronic,,5060208842586,LP, $6.97 ,Mar-12
NHSS219,S.P.Y,What The Future Holds,Redeye / Hospital Records,Electronic,,5060208843651,"12""x4", $24.94 ,Jan-12
OPAL066,PATRICIA,Bem Inventory,Redeye / Opal Tapes,Electronic,,634457715912,LP, $21.92 ,Apr-16
SDMR0017,"BONHAM, TRACY",Modern Burdens,Redeye / Second Motion,Rock-Pop,,708744972842,LP, $21.92 ,Nov-17
SUND5308X,"STRAWBERRY ALARM CLOCK, THE",Incense and Peppermints,"Redeye / Sundazed Music, Inc.",Rock-Pop,,90771401618,LP, $24.90 ,Feb-18
TE123,LITTLE BIG LEAGUE,These Are Good People,Redeye / Tiny Engines,Rock-Pop,,633757242616,LP, $17.97 ,Aug-13
ZIQ333,MU-ZIQ,Chewed Corners (2LP),Redeye / Planet Mu Records Ltd,Electronic,,5055300330925,LPx2, $22.92 ,IMMEDIATE
ZIQ350,VENETIAN SNARES,My Love Is A Bulldozer,Redeye / Planet Mu Records Ltd,Electronic,,5055300374608,LPx2, $22.92 ,Jun-14
MI0295,MENACE BEACH,Lowtalker,Redeye / Memphis Industries,Rock-Pop,,5060146094481,"12"" EP", $10.99 ,Feb-14
ZIQ130,MU-ZIQ,"Ease Up - 12""",Redeye / Planet Mu Records Ltd,Electronic,,600116813015,"12""", $10.01 ,IMMEDIATE
ZIQ178,FFF,"The Feeling - 12""",Redeye / Planet Mu Records Ltd,Electronic,,600116817815,"12""", $10.01 ,IMMEDIATE
ZEN48,"TOBIN, AMON",Supermodified,Ninja Tune,Electronic,,5021392215181,2xLP, $27.00 ,Mar-14
21392-9242-2,BUSDRIVER,Perfect Hair,Ninja Tune / Big Dada,Hip Hop,,5021392924229,CD, $12.70 ,Sep-14
ZEN12173,COLDCUT feat. JON SPENCER,Everything Is Under Control,Ninja Tune,Electronic,,5021392426167,"12""", $9.50 ,Nov-05
ZEN12179,COLDCUT,Walk A Mile [Part 1],Ninja Tune,Pop-Rock,,5021392442167,"12""", $9.50 ,Aug-06
ZEN169,DAEDELUS,Bespoke,Ninja Tune,Electronic,,5021392655185,LP, $17.56 ,Apr-11
BD177,DELS,Gob,Ninja Tune / Big Dada,Electronic,,5021392177861,"12""", $11.22 ,IMMEDIATE
BD179,DELS,Gob,Ninja Tune,Rap/Electronic,,5021392179889,LPx2, $19.62 ,May-11
BD253,DELS,Petals Have Fallen,Ninja Tune / Big Dada,HipHop / Rap,,5021392960166,LP, $20.00 ,Nov-14
21392-6941-2,DJ FOOD,The Search Engine,Ninja Tune,Electronic,,5021392694122,CD, $12.70 ,Feb-12
21392-2238-2,DOBIE,We Will Not Harm You,Ninja Tune / Big Dada,Electronic,,5021392223827,CD, $14.20 ,Feb-13
ZEN12277,DORIAN CONCEPT,Her Tears Taste Like Pears EP,Ninja Tune,Electronic,,5021392632162,"12""", $11.99 ,Apr-11
ZEN12319,EMIKA,Chemical Fever,Ninja Tune,Electronic,,5021392735160,12'', $9.83 ,Jun-12
21392-8191-2,EMIKA,Dva,Ninja Tune,Electronic,,5021392819129,CD, $14.20 ,Jun-13
ZEN12298,FALTYDL,Atlantis EP,Ninja Tune,Electronic,,5021392691169,"12""", $10.71 ,Nov-11
ZEN12328,FALTY DL,Hardcourage,Ninja Tune,Electronic,,5021392745169,12'', $11.73 ,IMMEDIATE
21392-7601-2,FALTYDL,Hardcourage,Ninja Tune,Electronic,,5021392760124,CD, $14.20 ,Jan-13
21392-8741-2,ILLUM SPHERE,Ghosts Of Then And Now,Ninja Tune,Electronic,,5021392874128,CD, $12.70 ,Feb-14
21392-7581-2,"BOYKINS III, JESSE & MELO-X",Zulu Guru,Ninja Tune,R&B,,5021392758121,CD, $14.20 ,Oct-12
21392-6461-2,"MCCLEERY, JONO",There Is,Ninja Tune / Counter Records,Alternative,,5021392646121,CD, $12.70 ,Sep-11
BD254,"TEMPEST, KATE",Circles,Ninja Tune / Big Dada,Electronic,,5054429000139,"12""", $12.00 ,IMMEDIATE
21392-8911-2,KELIS,Food,Ninja Tune,Pop-Soul,,5021392891125,CD, $12.70 ,Apr-14
ZEN12219,KING CANNIBAL,Aragami Style,Ninja Tune,Electronic,,5021392520162,"12""", $9.50 ,IMMEDIATE
21392-5881-2,"RHODES, LOU [from Lamb]",One Good Thing,Ninja Tune / Motion Audio,Rock-Pop / Crossfile: Lamb,,5021392588124,CD, $12.70 ,Apr-10
21392-7621-2,LUKID,Lonely At The Top,Ninja Tune / Werkdiscs,Electronic,,5021392762128,CD, $14.20 ,Oct-12
BF024,MARTYN,Masks,Ninja Tune / Brainfeeder,Electronic,,5021392690186,12'', $10.71 ,IMMEDIATE
BF028,MARTYN,Hello Darkness,File Under: Music,Rock-Pop,,5021392717166,12'', $9.83 ,Apr-12
WDNT003,MOIRE,Never Sleep,Ninja Tune / Werkdiscs,Electronic,,5021392793160,12'', $11.73 ,Mar-13
BD185,OFFSHORE,Pacer EP,Ninja Tune / Big Dada,Electronic,,5021392185866,"12""", $10.71 ,Aug-11
ZEN12309,PLUG,Run,Ninja Tune,Electronic,,5021392699264,12'', $9.83 ,Mar-12
ZEN12253,POIRIER (Ghislain Poirier),Low Ceiling,Ninja Tune ,Electronic / Dance,Canadian: Montréal,5021392578163,"12""", $10.71 ,Feb-10
COUNT003,"LEVI, POP",The Return To Form Black Magick Party,Ninja Tune / Counter Records,Rock-Pop,,5021392449180,LP, $18.75 ,Feb-07
COUNT021,"LEVI, POP",Police $ign / Terrifying,Ninja Tune / Counter Records,Rock-Pop,,5021392550176,"7""", $7.89 ,Jul-09
BD123,ROOTS MANUVA,Slime & Reason,Ninja Tune / Big Dada,Hip Hop,,5021392123882,LPx2, $20.00 ,Sep-08
BD193,SPEECH DEBELLE,Freedom Of Speech,Ninja Tune / Big Dada,Hip-Hop/Urban,,5021392194868,LP, $17.56 ,Feb-12
ZEN157,STATELESS,Matilda,Ninja Tune,Electronic,,5021392617183,LPx2, $18.99 ,Mar-11
21392-6041-2,HERBALISER,Herbal Tonic,Ninja Tune,Electronic,,5021392604121,CD, $12.24 ,Jun-10
ZEN12217,"QEMISTS, THE",Lost Weekend feat. Mike Patton,Ninja Tune,Electronic,,5021392514161,"12""", $9.50 ,IMMEDIATE
21392-6661-2,TODDLA T,Watch Me Dance,Ninja Tune,Electronic,,5021392666129,CD, $12.70 ,Sep-11
ZEN106,TREVA WHATEVA,Music's Made Of Memories,Ninja Tune,Dance / Electronic,,5021392415185,LPx3, $20.40 ,Sep-05
BD106,WILEY,My Mistakes,Ninja Tune / Big Dada,Hip Hop,,5021392106861,"12""", $9.50 ,Aug-07
BD187,WILEY,Evolve Or Be Extinct,Ninja Tune / Big Dada,Hip-Hop/Urban,,5021392187860,LPx3, $22.00 ,Jan-12
MP280X,"SULTANA, TASH",Notion (black vinyl + double-sided fold out poster),Redeye / Mom + Pop,Rock-Pop,,858275035315,LP, $15.78 ,IMMEDIATE
SA04,SOUNDTRACK - OST - KOMEDA. KRZYSZTOF,Dance Of The Vampires,Redeye / Series Aphonos / Bronzerat,OST,,5051083074414,LP, $17.97 ,Mar-14
34457-7387-2,"EYCK, CAROLINA",Fantasias for Theremin and String Quartet,Redeye / Butterscotch Records,Classical Crossover,,634457738720,CD, $12.96 ,Oct-16
60238-6342-6,"CZUKAY, HOLGER",Cinema,Redeye / Groenland Records,Electronic,,5060238634267,CDx5+DVD, $34.84 ,Mar-18
34457-2273-2,"ALVIN, DAVE",Eleven Eleven - Deluxe Edition (LIMITED),Yep Roc ,Rock-Pop,,634457227323,CD, $29.53 ,Apr-12
GI113,TYCHO,Past Is Prologue,SD / Ghostly Int'l,Electronic,,804297811314,LPx2, $19.00 ,Dec-13
SBR079LP-C1,"JARMUSCH, JIM & JOSEF VAN WISSEM",The Mystery of Heaven (Sacred Bones 10th Anniversary reissue on gold vinyl - very limited!),SD / Sacred Bones,Rock-Pop,INDIE ONLY,616892476245,LP, $16.00 ,Sep-17
RUG882T,PANDA BEAR,A Day With The Homies,Domino,Rock-Pop,INDIE ONLY,887829088217,"12"" EP", $15.40 ,Jan-18
GI138,COM TRUISE,Galactic Melt,SD / Ghostly Int'l,Electronic,,804297813813,LPx2, $19.00 ,IMMEDIATE
SSQ138,"CLEVELAND, SHANA & THE SANDCASTLES",Oh Man Cover The Ground,SD / Suicide Squeeze,Rock-Pop  crossfile: La Luz,,803238013817,LP, $16.00 ,May-15
FN568,"BATS, THE",The Deep Set,SD / Flying Nun,Rock-Pop,,942190360017,LP, $16.00 ,Feb-17
TIM096,ULTIMATE PAINTING,Green Lanes  ,SD / Trouble In Mind,,,630125982099,LP, $16.00 ,Aug-15
10079-1167-1,MMOSS,Only Children,SD / Trouble In Mind,Rock-Pop,,610079116719,CD, $12.00 ,IMMEDIATE
NS052,CHICAGO UNDERGROUND DUO,Locus,Redeye / Northern Spy,Electronic,,081159198879,LP, $17.97 ,Mar-14
SUND5361,"CASH, JOHNNY",Johnny Cash at Folsom Prison,"Redeye / Sundazed Music, Inc.",Country,,090771536112,LP, $29.94 ,15-Dec-17
YEP2060,REVEREND HORTON HEAT,Revival,Yep Roc ,Rock-Pop,,634457206014,LP, $17.77 ,Jul-12
ZIQ111,VENETIAN SNARES,Rossz Csillag Allat Szuletett (Black Vinyl),Redeye / Muziq,Electronic,,600116811110,LPx2, $26.91 ,Oct-15
CS014,"VIDAL, MICHAEL",Dream Center,SD / Captured Tracks,Rock-Pop,,857628005135,"12"" EP", $12.00 ,Jun-15
57628-0051-4,"VIDAL, MICHAEL",Dream Center,SD / Captured Tracks,Rock-Pop,,857628005142,CDEP, $10.00 ,Jun-15
TEXT018,FOUR TET,Pink,SD / TEXT / Temporary Residence,Electronic,,656605391816,LPx2, $19.00 ,Dec-15
01397-6001-2,"MAUS, JOHN",We Must Become The Pitiless Censors of Ourselves,Domino / Ribbon Music,Rock-Pop,,801397600121,CD, $11.55 ,Jun-11
KRS208,BRATMOBILE,Pottymouth,Redeye / Kill Rock Stars,Rock-Pop,,759656020817,LP, $19.67 ,Nov-14
GI190,RECONDITE,Hinterland,SD / Ghostly Int'l,Electronic,,804297819013,LPx2, $19.00 ,Nov-13
DOC146lp-C1,"ROGERSON, TOM WITH BRIAN ENO",Finding Shore (coloured vinyl),SD / Dead Oceans,Experimental / Ambient / Piano,,656605144634,LP, $16.00 ,Dec-17
92207-0010-8,ANUHEA,Anuhea,WorldSound / OneHawaii,Pop / R&B,,892207001085,CD, $9.83 ,Nov-09
23339-1275-2,"SPLEEN, THE",No More,Goego,Rock-Pop,,623339127523,CD, $11.00 ,May-08
44667-0107-2,"BIGGS, JULIE",Passions: Art Of Seduction,Ruby Records,Classical: Opera & Vocal / Adult Contemporary ,,844667010725,CD, $11.50 ,Jan-09
23339-1791-2,MALICORNE,L’Extraordinaire Tour de France,S.P.A.C.E. / Soleil Masque,Rock-Pop / Folk,,623339179126,CD, $12.70 ,IMMEDIATE
00621-9127-2,MALICORNE,Almanach,S.P.A.C.E. / Griffe,Francophone: Rock- Pop,,3300621912728,CD, $12.70 ,Mar-09
23339-1793-2,MALICORNE,Le Bestiaire,S.P.A.C.E. / Soleil Masque,Rock-Pop / Folk,,623339179324,CD, $12.70 ,IMMEDIATE
23339-1794-2,MALICORNE,Vox,S.P.A.C.E. / Soleil Masque,Rock-Pop / Folk,,623339179423,CD, $12.70 ,IMMEDIATE
23339-1792-2,MALICORNE,En public à Montréal,S.P.A.C.E. / Soleil Masque,Rock-Pop / Folk,,623339179225,CD, $12.70 ,IMMEDIATE
90377-0049-2,ISOTOPE 217,The Unstable Molecule,Thrill Jockey,Rock-Alternative,,790377004922,CD, $14.25 ,IMMEDIATE
LITA103,VARIOUS ARTISTS,"Native North America Vol. 1 - Aboriginal Folk, Rock and Country 1966-1985",Light In The Attic,Folk-Rock,,826853010313,3xLP, $53.00 ,Nov-14
26853-0103-2,VARIOUS ARTISTS,"Native North America Vol. 1 - Aboriginal Folk, Rock and Country 1966-1985",Light In The Attic,Folk-Rock,,826853010320,2xCD, $23.93 ,Nov-14
BD7295,ONYX COLLECTIVE,Fruit Stand / Snake Charmer,Ninja Tune / Big Dada,Jazz,,5054429133028,"7""", $8.50 ,Apr-18
54429-1329-0,FAKEAR,All Glows,Ninja Tune / Counter Records,Electronic / New Wave,,5054429132908,CD, $12.70 ,Apr-18
23339-1253-2,JUNË,Mon Espace,Disques Milagro,Francophone: Rock-Pop,,623339125321,CD, $11.00 ,Sep-08
SP1240LOSER,BEACH HOUSE,7 (indie only LOSER edition on opaque yellow vinyl),Sub Pop,Rock-Pop,INDIE ONLY,098787124057,LP, $18.00 ,May-18
WIG339X,ARCTIC MONKEYS,"Tranquility Base Hotel + Casino (Indie Only - limited pressing on 180g clear vinyl, gatefold with 16pg booklet)",Domino,Rock-Pop,INDIE ONLY,887828033935,LP, $20.60 ,May-18
43157-4338-4,HELLACAUST,What Is Not,Note Musik / PRC Music,Metal,Canadian,643157433842,CD, $8.21 ,May-15
43157-4346-5,ASS,Shitty Wizard Vs Super Satan,Note Musik / PRC Music,Metal / Trash,,643157434658,CD, $8.21 ,Sep-15
43157-4358-8,DEAD TEMPLE,Cult Of Acid,Note Musik / PRC Music,Metal ,,643157435884,CD, $8.21 ,Oct-15
43157-4371-6,CHEMICIDE,Episodes Of Insanity,Note Musik / PRC Music,Metal / Trash,,643157437161,CD, $9.83 ,Mar-16
43157-4371-8,FLESH,Flesh,Note Musik / PRC Music,Metal,,643157437185,CD, $8.21 ,Mar-16
43157-4372-0,DUALITY,Elektron,Note Musik / PRC Music,Metal ,,643157437208,CD, $9.83 ,Mar-16
43157-4372-8,SATURNA,Saturna,Note Musik / PRC Music,Rock-Pop,,643157437284,CD, $9.83 ,Mar-16
43157-4374-5,MERLIN,Electric Children,Note Musik / PRC Music,Metal / Psych Rock,,643157437451,CD, $9.83 ,Mar-16
43157-4376-8,REPLICANT,Worthless Desires,Note Musik / PRC Music,Metal ,,643157437680,CDEP, $7.50 ,May-16
43157-4379-6,VORTEX,The Asylum,Note Musik / PRC Music,Metal,Canadian,643157437963,CD, $9.83 ,May-16
43157-4379-7,MONTGOLFIERE,Montgolfiere,Note Musik / PRC Music,Rock-Pop,,643157437970,CD, $9.83 ,May-16
43157-4400-0,DOOM'S DAY,The Whore,PRC Music,Metal: Occult Heavy Metal,Canadian,643157440000,CD, $9.00 ,Jan-17
43157-4400-1,WRATH OF ECHOES,A Fading Bloodline,PRC Music,Metal,Canadian,643157440017,CD, $8.21 ,Jan-17
43157-4400-2,AMBIVALENCE,Hyena's Breath,PRC Music / Note Musik,Metal,,643157440024,CD, $9.00 ,Jan-17
43157-4406-5,SACCAGE,Death Crust Satanique,PRC Music / Note Musik,Black Metal,,643157440659,CD, $9.00 ,Mar-17
43157-4406-6,SPIRIT OF REBELLION,A Taste of Rebellion,PRC Music / Note Musik ,Death Metal,,643157440666,CD, $9.00 ,Mar-17
43157-4406-7,SHOW OF BEDLAM,Transfiguration,PRC Music / Note Musik,Doom,,643157440673,CD, $9.00 ,Mar-17
43157-4412-8,MONTGOLFIERE,The Fall ,Note Musik / PRC Music,Metal,,643157441281,CD, $9.83 ,Jun-17
43157-4413-1,MESRINE,Source of Hatred,Note Musik / PRC Music,Metal,,643157441311,CD, $9.83 ,Jun-17
43157-4413-2,HYBREED CHAOS,Entombed in Dark Matter ,Note Musik / PRC Music,Metal,,643157441328,CD, $9.83 ,Jun-17
43157-4413-3,SACCAGE,Recidive,Note Musik / PRC Music,Metal,,643157441335,CD, $9.83 ,Jun-17
43157-4417-3,CHEMICIDE,The Act of Retaliation,Note Musik / PRC Music,,,643157441731,CD, $9.83 ,Jun-17
43157-4419-2,OPUSCULUS,Consonant ,Note Musik / PRC Music,Metal,,643157441922,CD, $9.83 ,Jul-17
