Guild,GMCD7193,795754719321,"Dupre, Marcel",V10: Complete Organ Works,Jeremy Filsell,1,CD,2000,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7194,795754719420,"Muller-Zurich, Paul",Paul Muller-Zurich,Swiss Radio Orchestra Beromunster; Wieser; Zolinsky; Roberts; Davis; Gledhill; Hacker,1,CD,2000,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7195,795754719529,Dupre; Jongen,Works of Organ & Orchestra,Ingolstadt Philharmonie; Hauk,1,CD,2000,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7196,795754719628,"Orr, Robin",Works by Robin Orr,Northern Sinfonia; Pamela Helen Stephen,1,CD,2000,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7197,795754719727,Carrasco; Ford; Espana,Nostalgia for Mexico,Duran; Olechowski,1,CD,2000,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7198,795754719826,"Dupre, Marcel",V11: Complete Organ Works,Jeremy Filsell,1,CD,2000,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7199,795754719925,Canteloube; Dyson; Delibes,"Pastorale, French Choral Music",Vasari Singers; Filsell,1,CD,2000,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7200,795754720020,Bridge; Ridout; Finzi; Hadley,Music for Strings & Voices,Hampstead Singers; Emmanuel Chamber Orchestra; Filsell; Woolf; Garner; English,1,CD,2000,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7201,795754720129,"Wesley, Samuel",Anthems,Choir of York Minster; Varcoe; Whiteley,1,CD,2000,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7202,795754720228,Herbert; Elgar; English; Heath,Flute + Harp,Noakes; Tingay,1,CD,2000,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7203,795754720327,"Dupre, Marcel",V12: Complete Organ Works,Jeremy Filsell,1,CD,2000,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7204,795754720426,"Strauss, Richard",Music by Richard Strauss,Philharmonia Orchestra; Kreger; Benedict,1,CD,2000,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7205,795754720525,"Tchaikovsky, Pyotr Ilyich",Music by Tchaikovsky,Orquestra Sinfonica de Mineria; Nalli,1,CD,2000,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7206,795754720624,Haydn; Kuhn,Piano Concertos,Thew; Camerata Zurich,1,CD,2000,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7207,795754720723,"Bach, J.S.",Back to Bach,Stocks; Webb,1,CD,2000,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7208,795754720822,"Clarke, Rebecca",Songs & Chamber Works,Wright; Rees; Sturrock,1,CD,2000,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7209,795754720921,"Bate, Jennifer",Reflections,Jennifer Bate,1,CD,2001,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7210,795754721027,"Liszt, Franz",Organ Works,Nicolas Kynaston,1,CD,2001,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7211,795754721126,Chavez; Galindo; Halffter,Huapango,Orquestra Sinfonica de Xalapa; Orquestra Sinfonica de Mineria,1,CD,2001,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7212,795754721225,Bach; Handel; Perry; Rowley,In a Monastery Garden,James Culp,1,CD,2001,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7213,795754721324,Harvey; Skempton; Tippett; Weir,Flight of Song,"Choir of Queens' College, Cambridge; Steynor",1,CD,2001,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7214,795754721423,"Lakner, Yehoshua",Piano Music,Bachli; Ronner,1,CD,2001,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7215,795754721522,Boellmann; Fetis; Guilmant,Masterworks Organ & Orchestra,Ingolstadt Philharmonie; Hauk,1,CD,2001,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7216,795754721621,"Arnold, Malcom",Chamber Music,Ceruti Ensemble,1,CD,2001,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7217,795754721720,"Bach, J.S.",Organ Masterworks,Franz Hauk,1,CD,2001,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7218,795754721829,Bach; Byrd; Charpentier; Wagner,Processional & Reflective Music,OffStage Brass; Hawes; Hanna; Jenkins; Morgan,1,CD,2001,Brass,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7219,795754721928,Rachmaninoff; Shostakovich,"20th C. Russian Cello - Shostakovich, Rachmaninov",George; Portugheis,1,CD,2001,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7220,795754722024,"Dupre, Marcel",Choral Music,Vasari Singers; Filsell,1,CD,2012,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7221,795754722123,"Bach, J.S.",Organ Masterworks,Franz Hauk,1,CD,2001,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7222,795754722222,Britten; Lassus; Victoria,Christ Rising,Choir of The Queen's College Oxford,1,CD,2001,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7223,795754722321,Scholefield; Ewing; Gibbons,V2: Favorite Hymns All Seasons,"Choir of The Abbey School, Tewkesbury; Etherington; Nicholas",1,CD,2001,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7224,795754722420,"Raphael, Michael",Jazz Hymns,Maynor; Fredriksen; Olsen,1,CD,2001,Vocal,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7225,795754722529,Wills; Arthur,Wondrous Machine,Jeremy Filsell,1,CD,2000,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7226,795754722628,Bruckner; Palestrina; Darke,O Magnum Mysterium,"Choir of Lincoln College, Oxford; Smith",1,CD,2001,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7227,795754722727,"Orff, Carl",Carmina Burana,Orchestra Sinfonica de Mineria; Choir of the Academia de Musica de Mineria; Holt; Kelley; Herrera,1,CD,2001,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7228-29,795754722925,"Messiaen, Olivier",Livre du Saint Sacrament,Anne Page,2,CD,2002,Instrumental,UK,9.35,$14.99 ,CD15,,,,,,,,,,
Guild,GMCD7230,795754723021,Beaser; Foss; Fribbins; Griffes,"British Fantasies, American Dreams", Ruffer; Crayford,1,CD,2001,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7231,795754723120,Mayr; Mozart,Music by Mayr & Mozart,"Vokalensemble Ingolstadt; Georgian Chamber Orchestra, Ingolstadt; Ulewicz; Mayer; Cooley; Gropper",1,CD,2001,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7232,795754723229,"Bach, J.S.",Masterworks for Clavichord,Derek Adlam,1,CD,2001,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7233,795754723328,Bull; Farnaby,The Nightingale & the Sparrow,Derek Adlam,1,CD,2002,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7234,795754723427,Adams; Bizet; Gruber; Handel,Christmas with Handbells,Columba Ringers St. Columba College,1,CD,2002,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7235,795754723526,Dvorak; Herbert,Dvorak & Herbert,Kreger; Philharmonia Orchestra,1,CD,2001,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7236,795754723625,"Wilby, Philip",Lincoln Windows,"Choir of Lincoln College, Oxford; Smith",1,CD,2002,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7237,795754723724,Freund; Schoeck; Kletzki,Romantic Swiss Song,Innes; Coleman; van Hulle; Rushton,1,CD,2002,Vocal,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7238,795754723823,"Rutti, Carl",Sermon on the Mount,Escorial Choir; Rutti,1,CD,2002,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7239,795754723922,Alain; Dupre; Langlais; Messiaen,La France au Calvaire by Dupre,Vasari Singers; Filsell,1,CD,2002,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7240,795754724028,Helmschrott; Langlais; Poulenc,"Masterworks Organ, Orchestra & Percussion","Georgian Chamber Orchestra, Ingolstadt; Hauk; Kesting",1,CD,2002,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7241,795754724127,"Baer, Walter",Piano Works,Andrew Zolinsky,1,CD,2002,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7242,795754724226,Rachmaninoff; Tchaikovsky,Music by Rachmaninoff & Tchaikovsky,Barbican Trio,1,CD,2002,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7243,795754724325,Albeniz; ; de Falla; Eslava; Sor,O Crux,Coro Cervantes,1,CD,2002,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7244,795754724424,Beeson; Brahms; Flegier,Low Bass,Maynor; Woitach,1,CD,2002,Vocal,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7245,795754724523,Engel; Kreek; Bach; Nystedt,Te Deum,"Estonian Philharmonic Chamber Choir; Mikk uleoja; Oja; Urb;, Ensemble Art of Brass, Vienna; Hauk",1,CD,2002,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7246,795754724622,Bruckner; Jansson; Jennefelt,Voice of Africa,University of Pretoria Camerata,1,CD,2002,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
