2018,ANTAR,Antarctica,AR 006,608917730623,Dmitri Shostakovich; Sam David Wamper; Mathias Coppens,Portraits - Piano Trios,Mosa Trio,1,CD,13.25,20.99,"If sound is color, and time is space, composers and musicians can be painters. On its electrifying debut release, Portraits, the Belgian-Dutch Mosa Trio interprets three pictures: Shostakovitch's desolately intense tombeau for a friend (the Piano Trio No. 2 of 1944), Sam Wamper's scintilating portrait of his beloved (2015), and Mathias Coppens' versatile celebration of listeners and performers (2015). Because of the almost inexhaustible energy the members of the young trio put into understanding their repertoire, their performances comprise great expression, inner depth and a homogeneous interpretation. The trio displays this in a broad repertoire, ranging from early classicism to contemporary music, showing great interest in the performance practice of these different style preiods. As a result, the trio’s performances stand out not only for their technical mastery, but also for their versatility. The Mosa Trio is violinist Alexandra Van Beveren, cellist Paul Stavridis, and pianist Bram de Vree.",,https://b2b.naxosusa.com/Album.aspx?product=AR%20006,01 Classical,Classical,,,,,,,,,,,,,,,,,,,,,,,,
2018,APR,APR Recordings,APR6023,5024709160235,Thomas Arne; Johann Sebastian Bach; John Blow; John Bull; William Byrd; Francois Couperin; Claude Debussy; Frederic d'Erlanger; Anton Dvorak; Percy Grainger; Mark Hambourg; George Frederick Handel; Franz Liszt; Moritz Moszkowski; Ede Poldini; Francois Poulenc; Sergei Rachmaninov; Maurice Ravel; Nikolai Rimsky-Korsakov; Anton Rubinstein; Domenico Scarlatti; Robert Schumann; Alexander Scriabin; Deodat de Severac; Giovanni Sgambati; Ermanno Wolf-Ferrari; Anonymous,Encores & Rarities,Mark Hambourg,2,CD,15.59,23.99,"Leschetizky pupil Mark Hambourg, possibly recorded more than any other classical pianist in the years up to 1930, but today we find his flamboyant, often barnstorming, style very out of fashion and he has been ill served on historical reissues. This portrait focuses on more unexpected areas of his repertoire – early music, contemporary music (several of his Debussy and Ravel recordings were recorded premieres) and rare encore pieces, the latter in particular revealing the lyricism, charm and bravura of this true romantic pianist. The opening track of Scarlatti arranged by Tausig is one of Hambourg’s first recordings and dates from 1910. His final recording, the Rubinstein etude, from 1935, closes the set. Of particular interest is an unpublished recording of Ravel’s Menuet antique from 1925.",,https://b2b.naxosusa.com/Album.aspx?product=APR6023,01 Classical,Classical,,France,2018 APR Ltd,2018 APR Ltd,,,,,,,,,,,,,,,,,,,,
2018,ARN,Arcana,A444,3760195734445,Giovanni Battista Pergolesi; Anonymous,Pergolesi: Messa in re maggiore – Mottetto “Dignas laudes resonemus”,Marlis Petersen; Marta Fumagalli; Ghislieri Orchestra; Ghislieri Choir and Consort; Giulio Prandi,1,CD,14.81,22.99,"New light on Pergolesi! This album sheds light on a lesser-known aspect of the great Italian composer, offering two masterpieces in their first modern edition and first recording: the Mass in D major and the mottettone Dignas Laudes. Both editions are the outcome of recent musicological research carried out by the Centro Studi Pergolesi in Milan, and show a facet of Pergolesi – his energetic and solemn character – that complements and amplifies the dramatic and introspective moods of his most renowned sacred works. This Arcana release inaugurates a collaboration with the Ghislieri Choir & Consort and celebrates the fifteenth anniversary of the ensemble, which specialises in eighteenth-century sacred repertory and has already recorded works by Galuppi, Jommelli, Perez (Il Mattutino de’ Morti) and Handel (Handel in Rome 1707) for Sony-DHM. The soloists on this recording, conducted by Giulio Prandi, are the soprano Marlis Petersen, one of the leading sopranos on the international scene, and a quintet of young Italian singers who already perform in the most important and prestigious European venues.",,https://b2b.naxosusa.com/Album.aspx?product=A444,01 Classical,Classical,,Austria,"2018 Associazione Ghislieri Musica, under exclusive licence to Outhere Music France",2018 Outhere Music France,,,,,,,,,,,,,,,,,,,,
2018,ADV,ArcoDiva,UP0202,8594029812024,Jaroslav Krcek,Krcek: Vocal Music,Petra Havrankova; Ludmila Vernerova; Lenka Pistecka; Karel Jakubu; Lubomir Vraspir; Zdenek Havranek; Czech Girl´s Choir Jitro; Gentlemen Singers; Iuventus Pedagogica Prague; Musica Bohemica Prague; The Slovak Chamber Orchestra,1,CD,13.25,20.99,"Czech composer Jaroslav Krcek is not only a composer and instrumentalist, but also a conductor and a great connoisseur of folk music, especially vocal genres. This new recording featuring vocal and instrumental works by the middle-generation composer features a composition of The Lord’s Prayer from the Aramaic as well as other spiritual works. Jaroslav Krcek, born in 1939, studied composition with Miloslav Kabelac and conducting with Bohumir Liska at the Prague Conservatory of Music. After he graduated in 1962, he became a music editor for the recording company Suraphon, and also worked for Pizen Radio and Prague Radio. For more than two decades he has conducted the renowned ensemble Musica Bohemia, which has delighted many audiences at European music festivals. Musica Bohemia is heard on this release, as well.",,https://b2b.naxosusa.com/Album.aspx?product=UP0202,01 Classical,Classical,,,,,,,,,,,,,,,,,,,,,,,,
2018,ATM,ATMA Classique,ACD2 2451,722056245128,Anton Bruckner,Bruckner: Les 9 Symphonies (The Complete Symphonies),Orchestre Metropolitain de Montreal,10,CD,25.73,39.99,"With the release of a sumptuous set of ten albums, the Orchestre Metropolitain de Montreal directed by Yannick Nezet-Seguin completes a 10-year project to record the complete symphonies of Anton Bruckner. The First and Fifth Symphonies were recorded in 2017, and are being released for the first time as part of this set. Recordings of Bruckner’s symphonies by the OM/YNS team have won unanimous praise from critics worldwide, and have established Yannick Nezet-Seguin as a brilliant conductor of the composer’s works. “This is a very beautiful Bruckner Fourth Symphony, by an increasingly interesting Bruckner conductor. It’s refreshing to hear Bruckner’s orchestral writing brought to life on so many levels, captured faithfully by the recording.” (BBC Music Magazine) Since Yannick Nezet-Seguin assumed the role of the artistic director in 2000, the Orchestre Metropolitain’s reputation for passion and its drive for excellence have continued to grow- at home and abroad. He is also Music Director of the Rotterdam Philharmonic Orchestra, and the Music Director of the Philadelphia Orchestra. In 2020, he will become the third Music Director of the Metropolitan Opera in New York.",,https://b2b.naxosusa.com/Album.aspx?product=ACD2%202451,01 Classical,Classical,Classical|Orchestral,Canada,ATMA Classique,ATMA Classique,,,,,,,,,,,,,,,,,,,,
2018,AUD,Audite,AUD97738,4022143977380,Franz Liszt,"Jorge Bolet: The RIAS Recordings, Vol. II",Jorge Bolet; Radio-Symphonie-Orchester Berlin,1,CD,11.69,17.99,"Volume 2 of the RIAS Jorge Bolet recordingsis dedicated to Franz Liszt, whose works helped launch the Cuban-born pianist's career; it was also his Liszt performances that shaped Bolet's later path. JorgeBolet shot to fame with the soundtrack of the Hollywood adaptation of the Liszt biography Song Without End. The RIAS recordings also show Bolet to be a Liszt authority. The piano concertos, conducted by LawrenceFoster and Edo de Waart, are concert recordings: the solo pieces were recorded in the studio. The concert paraphrase of the overture to Wagner's Tannhauser, whose challenges are feared by most pianists, was one of Bolet's ""war horses"": few other twentieth century pianists would have come close to the technical and interpretational perfection with which he performed the work. The recording ofthe three Petrarch sonnets from the second volume of Liszt's Annees de Pelerinage reveal Bolet to bea master of beautiful sound production and legato playing. Bolet demonstrates an unerringly clear and perfectly shaped pianism, as well as his understanding of virtuosity: it is never employed for its own sake, but always to illustrate the musical context. In contrast to the recordings in our first boxed set (audite 21.438), all recordings presented here are in stereo.",,https://b2b.naxosusa.com/Album.aspx?product=AUD97738,01 Classical,Classical,Classical|Piano,Germany,"1971-1982 Deutschlandradio, remastering: Ludger Bockenhoff audite Musikproduktion 2018",2018 Ludger Bockenhoff audite Musikproduktion,,,,,,,,,,,,,,,,,,,,
2018,AUD,Audite,AUD97732,4022143977328,Alfred Huber; Gyorgy Kurtag; Jaakko Kuusisto; Krzysztof Penderecki; Wolfgang Rihm; Erkki-Sven Tuur; Isang Yun; Anonymous,Duos for Violin & Double Bass,Elina Vahala; Niek de Groot,1,CD,14.81,22.99,"For this recording, Finnish violinist Elina Vahala and Dutch double bass player Niek de Groot have chosen and performed seven pieces, composed by six Europeans and one Korean. When a violin and a double bass come together, two sound spheres collide: particularly in recent times, many renowned composers have been inspired to create highly original realisations of such encounters. When a violin and a double bass perform chamber music together, it is a case of two instruments encountering each other when normally they are poles apart and play together only alongside additional parts and colours. This is where the composers who have come forward for this adventure of a violin and double bass duo link in: should contrasts be accentuated, or should the two parts be united to form one ""super-instrument"", as Erkki-Sven Tuur had in mind? Should the two instruments be protagonists in a ""narrative"", or do they appear as representatives of fundamental principles of human nature - as in the yin and yang, as drawn upon by the Korean composer Isang Yun? Whichever path is chosen, pairing the violin and the double bass is so fascinating that even busy composers such as Krzysztof Penderecki and Wolfgang Rihm have written magnificent and highly individual pieces for this combination. Violinist Elina Va¨ha¨la¨ is one of the most sought-after instrumentalists in the international music scene. She made her debut with an orchestra at the age of twelve with Sinfonia Lahti and was later chosen as Sinfonia Lahti's ""Young Master Soloist."" Dutch double bassist Niek de Groot is one of today's leading soloists. Originally a trumpeter, he started playing the double bass at the age of eighteen. Within an unusually short time he became principal bass with several European ensembles, including a ten-year tenure as first solo bass with the Royal Concertgebouw Orchestra.",https://www.youtube.com/watch?v=FrOOUl0mWvI,https://b2b.naxosusa.com/Album.aspx?product=AUD97732,01 Classical,Classical,Classical|Contemporary Era,Germany,2018 Ludger Bockenhoff audite Musikproduktion,2018 Ludger Bockenhoff audite Musikproduktion,,,,,,,,,,,,,,,,,,,,
2018,BEL,Bel Air Classiques,BAC449,3760115304499,Johann Sebastian Bach; Frederic Chopin; Stefan Levin,Ingmar Bergman: Through the Choreographer's Eyes,Alexander Ekman; Par Isberg; Pontus Lidberg; Joakim Stephenson; Jenny Nilson; Nathalie Nordquist; Oscar Salomonsson; Nadja Sellrup,1,Blu-ray,19.49,29.99,"Four of Sweden’s most innovative choreographers travel to Ingmar Bergman’s home on Faro to explore and get inspired. The result is a unique dance film, Ingmar Bergman through the Choreographer’s eye. As a film director, Ingmar Bergman was also a choreographer. Throughout his films, and his theatre works, one can sense his refined choreographed language – in the beautiful movement of a head, or an arm, in the blink of an eyelid - revealing painful shortcomings and chasms in close human relationships. His “invisible hand” is constantly directing the actor in a slow dance around the room. The unspoken word through each choreography is transformed into movements instead.  The renowned and innovative Swedish choreographers Alexander Ekman, Par Isberg, Pontus Lidberg and Joakim Stephenson, with principal dancers Jenny Nilson, Nathalie Nordquist, Oscar Salomonsson and Nadja Sellrup from the Royal Swedish Ballet, interpret Ingmar Bergman through four unique dance performances reflecting on human relations and intense feelings. The dances are linked together with images of the epic natural beauty of Faro and Bergman’s poetic home Hammars, including the voice of the master himself - Ingmar Bergman - revealing his thoughts about movements and music. On the occasion of the 100th anniversary of Bergman’s birth, this movie is not only a tribute to the Swedish cineast’s unique aesthetics, but also a way to deepen his search of the ineffable, his reflexion on the visual poetry of movement, and on the emotional powers of silent contemplation.  The movie won the Special Mention award at Golden Prague International Film Festival 2017 for exceptional artistic achievement as it ""excels in the exhilerating choreography, the vivid lighting, and the brilliant camerawork and editing.""",,https://b2b.naxosusa.com/Album.aspx?product=BAC449,01 Classical,Classical,,Austria,,2018 Bel Air Classiques,,5,Alexander Ekman; Frederik Stattin; Jenny Nilson; Joakim Stephenson; Nadja Sellrup; Nathalie Nordquist; Oscar Salomonsson; Par Isberg; Pontus Lidberg; Stefan Levin (Composer),Fredrik Stattin,1,,Bel Air Classiques,AT,NR,NTSC,0,BD-50,Swedish,"French, English, Korean, Japanese","DTS HD Master Audio 5.1, PCM 2.0",Color,16:9,132,2017,"Amazon VOD,iTunes,Naxos Video Library"
2018,BEL,Bel Air Classiques,BAC149,3760115301498,Johann Sebastian Bach; Frederic Chopin; Stefan Levin,Ingmar Bergman: Through the Choreographer's Eyes,Alexander Ekman; Par Isberg; Pontus Lidberg; Joakim Stephenson; Jenny Nilson; Nathalie Nordquist; Oscar Salomonsson; Nadja Sellrup,1,DVD,19.49,29.99,"Four of Sweden’s most innovative choreographers travel to Ingmar Bergman’s home on Faro to explore and get inspired. The result is a unique dance film, Ingmar Bergman through the Choreographer’s eye. As a film director, Ingmar Bergman was also a choreographer. Throughout his films, and his theatre works, one can sense his refined choreographed language – in the beautiful movement of a head, or an arm, in the blink of an eyelid - revealing painful shortcomings and chasms in close human relationships. His “invisible hand” is constantly directing the actor in a slow dance around the room. The unspoken word through each choreography is transformed into movements instead.  The renowned and innovative Swedish choreographers Alexander Ekman, Par Isberg, Pontus Lidberg and Joakim Stephenson, with principal dancers Jenny Nilson, Nathalie Nordquist, Oscar Salomonsson and Nadja Sellrup from the Royal Swedish Ballet, interpret Ingmar Bergman through four unique dance performances reflecting on human relations and intense feelings. The dances are linked together with images of the epic natural beauty of Faro and Bergman’s poetic home Hammars, including the voice of the master himself - Ingmar Bergman - revealing his thoughts about movements and music. On the occasion of the 100th anniversary of Bergman’s birth, this movie is not only a tribute to the Swedish cineast’s unique aesthetics, but also a way to deepen his search of the ineffable, his reflexion on the visual poetry of movement, and on the emotional powers of silent contemplation.  The movie won the Special Mention award at Golden Prague International Film Festival 2017 for exceptional artistic achievement as it ""excels in the exhilerating choreography, the vivid lighting, and the brilliant camerawork and editing.""",,https://b2b.naxosusa.com/Album.aspx?product=BAC149,01 Classical,Classical,,Austria,,2018 Bel Air Classiques,,5,Alexander Ekman; Frederik Stattin; Jenny Nilson; Joakim Stephenson; Nadja Sellrup; Nathalie Nordquist; Oscar Salomonsson; Par Isberg; Pontus Lidberg; Stefan Levin (Composer),Fredrik Stattin,1,,Bel Air Classiques,AT,NR,NTSC,0,DVD-9,Swedish,"French, English, Korean, Japanese","PCM 2.0, Dolby Digital 5.1",Color,16:9,132,2017,"Amazon VOD,iTunes,Naxos Video Library"
2018,BC,Berlin Classics,0301014BC,885470010144,Claude Debussy,Unfolding Debussy,Marina Baranova,1,CD,14.81,22.99,"Since Marina Baranova first played Clair de Lune as an eager nine-year-old a question had stayed with her: Was there another side to Debussy’s music, one influenced by his turbulent private life and tempestuous relationships? “When you think of the great impressionist painters, you think of light, and hope, and love,” she says. “But Debussy adored the darkness of Baudelaire, and was heavily influenced by Wagner. The titles he gave his pieces also hint at hidden meanings, so I thought it would be interesting to explore this ‘shadow’ side and my feelings towards it.” Now Marina Baranova's album Unfolding Debussy will be released to mark the occasion of the 100th anniversary of Claude Debussy's death in March 2018. Despite being “absolutely in love” with Debussy, Baranova had also grown tired of playing his work in the common, classical way. Coming back to his music, she resolved to discover new ways of playing while exploring this darkness, and set about deconstructing some of his best loved pieces. It was here she had a vision, and the concept of “unfolding” his work took shape. To emulate the richness of Debussy’s original compositions, Baranova sought a broader palette and different textures. “Every instrument has its own color,” she says, and so a number of different pianos and keyboards were employed to help to weave her magic. An Una Corda, a Fender Rhodes, midi keyboards and a C. Bechstein grand piano all feature, as do a number of delays and arpeggiators; anything to match the mood and the colours she could see in her head. Unusually for a classical pianist, she took it upon herself to both write and sing lyrics for various tracks, something she claims “wasn’t a decision, but an intuition. At the start, this wasn’t my intention, but the words just came.”",https://youtu.be/fTyLwCoD-Tc,https://b2b.naxosusa.com/Album.aspx?product=0301014BC,01 Classical,Classical,Classical|Piano,Germany,2018 Edel Germany GmbH,2018 Edel Germany GmbH,,,,,,,,,,,,,,,,,,,,
