DAN,Danacord,DACOCD429,5709499429006,Various,Rarities of Piano Music 1994,Various,1,CD,1999,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD430,5709499430002,"Langgaard, Rued",Piano Music,Peter Froundjian,1,CD,1999,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD431,5709499431009,"Krygell, Johan Adam",Organ Works,Gunnar Svensson,1,CD,1998,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD433,5709499433003,Granados; Sor; Wagner,Cartas de Amor,Ratzkowski-Thomsen Guitar Duo,1,CD,1994,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD434-435,5709499434352,Various,Danish Piano Miniatures,Eric Fessel,2,CD,2000,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD436-437,5709499436707,"Bendix, Victor",Complete Symphonies,Omsk Philharmonic Orchestra,2,CD,1999,26.51,26.51,CN41,,,,,,,,,,
DAN,Danacord,DACOCD438,5709499438008,Norgard; Gudmundsen-Holmgreen,Contemporary Danish Music,Stavad; Bevan; Zeuthen; Christiansen,1,CD,2001,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD439,5709499439005,Monteverdi; Mozart; Schubert,A Recital,Stavad; Lonskov; Christensen,1,CD,2002,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD440,5709499440001,"Strauss, Richard",Sonata Op. 5; Piano Pieces Op. 3 & 9,Oleg Marshev,1,CD,1997,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD441,5709499441008,Heise; Nielsen; Grieg; Sibelius,Nordic Romantic Songs,Severin; Kirkenskov,1,CD,1996,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD442-443,5709499442432,Various,V1: 3 Great Danish Woman Pianists,Stockmarr; Ellegaard; Werschenska,2,CD,1997,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD445,5709499445006,Matthison-Hansen,Organ Works,Gunnar Svensson,1,CD,1996,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD446,5709499446003,"Heise, Peter",Sange og romancer,Lange; Oland,1,CD,1998,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD447,5709499447000,Matthison-Hansen; Nielsen,Concert for Organ; Commotio,Grethe Krogh,1,CD,1997,13.25,13.25,CN21,,,,,,,,,,
